START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -1.2739163343534888E-03  4.7251175703388287E-01 -5.3513008119030028E+00
  3.4928091704883291E+00 -4.0554051965592413E+00 -4.7073105026004919E-01
 -3.4928091704883291E+00  4.0554051965592413E+00  4.7073105026004919E-01
  3.4994231163062128E+00  4.0555961805732688E+00 -4.2239755605419210E-01
 -3.4994231163062128E+00 -4.0555961805732688E+00  4.2239755605419210E-01
 -1.5018686816693225E+00 -2.5646465402580301E+00 -4.4768800017319146E+00
  1.5018686816693225E+00  2.5646465402580301E+00  4.4768800017319146E+00
 -1.5028106811054305E+00 -5.0763839179206736E+00 -9.2243644847733242E-01
  1.5028106811054305E+00  5.0763839179206736E+00  9.2243644847733242E-01
 -3.4957281229037784E+00  2.0018354804984395E+00 -3.5570935647595672E+00
  3.4957281229037784E+00 -2.0018354804984395E+00  3.5570935647595672E+00
 -3.4995806243819607E+00 -3.0618027420365630E+00 -2.6949150560897492E+00
  3.4995806243819607E+00  3.0618027420365630E+00  2.6949150560897492E+00
 -2.9953854273325398E+00  2.6147352784006549E-02  4.4622525686420031E+00
  2.9953854273325398E+00 -2.6147352784006549E-02 -4.4622525686420031E+00
 -2.5012041031170704E+00 -3.5707622011670610E+00 -3.1442353227183921E+00
  2.5012041031170704E+00  3.5707622011670610E+00  3.1442353227183921E+00
  2.9981975739124920E+00  3.1229028944158497E-02  4.4616168568427783E+00
 -2.9981975739124920E+00 -3.1229028944158497E-02 -4.4616168568427783E+00
 -4.9589396328356572E-01  5.0574771113488390E+00 -1.7545124752350270E+00
  4.9589396328356572E-01 -5.0574771113488390E+00  1.7545124752350270E+00
  3.4967853785487586E+00  2.0077641026852837E+00 -3.5578352285253301E+00
 -3.4967853785487586E+00 -2.0077641026852837E+00  3.5578352285253301E+00
  4.9777796215578141E-01 -3.4002356023553032E-02 -5.3543746312741378E+00
 -4.9777796215578141E-01  3.4002356023553032E-02  5.3543746312741378E+00
  5.0303653692393957E-01  5.0583240573755317E+00 -1.7546184272015646E+00
 -5.0303653692393957E-01 -5.0583240573755317E+00  1.7546184272015646E+00
 -3.9964334878483840E+00  4.8059924927274789E-01 -3.5661031189398962E+00
  3.9964334878483840E+00 -4.8059924927274789E-01  3.5661031189398962E+00
  5.0115253805172388E-01  3.4849302050245029E-02  5.3542686793076006E+00
 -5.0115253805172388E-01 -3.4849302050245029E-02 -5.3542686793076006E+00
  3.9950105138116583E+00  4.8737481748628386E-01 -3.5669507346721971E+00
 -3.9950105138116583E+00 -4.8737481748628386E-01  3.5669507346721971E+00
  2.9930542553532060E+00 -3.5632351789338470E+00 -2.6986245872601100E+00
 -2.9930542553532060E+00  3.5632351789338470E+00  2.6986245872601100E+00
 -9.9882369437200802E-01  1.9953463883059448E+00 -4.8959388584986288E+00
  9.9882369437200802E-01 -1.9953463883059448E+00  4.8959388584986288E+00
 -2.4931840840092110E+00  4.5689273668295316E+00  1.3660328842298559E+00
  2.4931840840092110E+00 -4.5689273668295316E+00 -1.3660328842298559E+00
 -9.9903730604300256E-01 -1.9970402803593288E+00  4.8961507624317031E+00
  9.9903730604300256E-01  1.9970402803593288E+00 -4.8961507624317031E+00
  3.4997043309642080E+00  4.0613338187460846E+00  4.6998938649428607E-01
 -3.4997043309642080E+00 -4.0613338187460846E+00 -4.6998938649428607E-01
 -4.9938342081836664E+00  1.5079715708196608E+00 -1.3289881238264312E+00
  4.9938342081836664E+00 -1.5079715708196608E+00  1.3289881238264312E+00
 -1.9985809378067487E+00  9.8062427013768894E-01 -4.9018745933078227E+00
  1.9985809378067487E+00 -9.8062427013768894E-01  4.9018745933078227E+00
  1.9971410630232724E+00  9.8401205424445692E-01 -4.9022984011739732E+00
 -1.9971410630232724E+00 -9.8401205424445692E-01  4.9022984011739732E+00
  1.9960922577516673E+00 -3.5239186577508232E+00  3.5481899625457749E+00
 -1.9960922577516673E+00  3.5239186577508232E+00 -3.5481899625457749E+00
  2.1006595615889571E-03  5.4136341510768093E-01  5.3573424986787348E+00
 -2.1006595615889571E-03 -5.4136341510768093E-01 -5.3573424986787348E+00
 -3.9941837705844225E+00  5.2650035465527989E-01  3.5729924214479292E+00
  3.9941837705844225E+00 -5.2650035465527989E-01 -3.5729924214479292E+00
 -2.9964034801290231E+00  1.9993901344253773E+00 -4.0033400120170750E+00
  2.9964034801290231E+00 -1.9993901344253773E+00  4.0033400120170750E+00
  3.0005287458918257E+00  3.5683168550939985E+00  2.6979888754608843E+00
 -3.0005287458918257E+00 -3.5683168550939985E+00 -2.6979888754608843E+00
 -2.4939939264896962E+00  2.5583899370648537E+00  4.0311103383238258E+00
  2.4939939264896962E+00 -2.5583899370648537E+00 -4.0311103383238258E+00
  3.9972602310756198E+00  5.3327592286881587E-01  3.5721448057156282E+00
 -3.9972602310756198E+00 -5.3327592286881587E-01 -3.5721448057156282E+00
  4.9954707938913865E+00  1.5164410310865808E+00 -1.3300476434918069E+00
 -4.9954707938913865E+00 -1.5164410310865808E+00  1.3300476434918069E+00
  4.9929990145830558E+00 -2.0235156141496677E+00 -1.2613133384152209E-02
 -4.9929990145830558E+00  2.0235156141496677E+00  1.2613133384152209E-02
 -2.9971795211160086E+00 -2.0044718105855290E+00  4.0039757238162998E+00
  2.9971795211160086E+00  2.0044718105855290E+00 -4.0039757238162998E+00
 -1.9996297430783538E+00 -3.5273064418575912E+00  3.5486137704119254E+00
  1.9996297430783538E+00  3.5273064418575912E+00 -3.5486137704119254E+00
  2.5014684170283155E+00  4.5731620969629914E+00  1.3655031243971678E+00
 -2.5014684170283155E+00 -4.5731620969629914E+00 -1.3655031243971678E+00
  1.9966462366942825E+00 -3.0141122525936330E+00  3.9974042772078802E+00
 -1.9966462366942825E+00  3.0141122525936330E+00 -3.9974042772078802E+00
 -2.5006585745478302E+00 -2.5626246671983135E+00 -4.0305805784911382E+00
  2.5006585745478302E+00  2.5626246671983135E+00  4.0305805784911382E+00
  4.9839109371202228E-01 -3.0125138525472628E+00  4.4437566764319261E+00
 -4.9839109371202228E-01  3.0125138525472628E+00 -4.4437566764319261E+00
 -4.1590672563025571E-03 -3.5743824742731474E+00 -4.0368871451832140E+00
  4.1590672563025571E-03  3.5743824742731474E+00  4.0368871451832140E+00
  4.9929905642096806E+00 -1.5251844853381105E+00 -1.3481727038190032E+00
 -4.9929905642096806E+00  1.5251844853381105E+00  1.3481727038190032E+00
 -4.9728313582679157E-01  4.0321266628616428E+00 -3.5453280471077155E+00
  4.9728313582679157E-01 -4.0321266628616428E+00  3.5453280471077155E+00
 -5.0053940649548301E-01 -3.0133607985739546E+00  4.4438626283984632E+00
  5.0053940649548301E-01  3.0133607985739546E+00 -4.4438626283984632E+00
 -1.9990757641357386E+00 -3.0175000367004010E+00  3.9978280850740306E+00
  1.9990757641357386E+00  3.0175000367004010E+00 -3.9978280850740306E+00
 -5.0164736438071367E-01 -4.0329736088883354E+00  3.5454339990742527E+00
  5.0164736438071367E-01  4.0329736088883354E+00 -3.5454339990742527E+00
 -2.9957987989461574E+00 -4.8079023328677534E-01  4.4592317252541376E+00
  2.9957987989461574E+00  4.8079023328677534E-01 -4.4592317252541376E+00
  2.9977842022988743E+00 -4.7570855712662335E-01  4.4585960134549127E+00
 -2.9977842022988743E+00  4.7570855712662335E-01 -4.4585960134549127E+00
  4.9963059874919971E+00  2.0319850744165873E+00  1.1553613718776310E-02
 -4.9963059874919971E+00 -2.0319850744165873E+00 -1.1553613718776310E-02
 -4.9943881871262814E+00  9.9816516566247082E-01 -1.7782024384885364E+00
  4.9943881871262814E+00 -9.9816516566247082E-01  1.7782024384885364E+00
  4.9819133376939917E-01  4.7293523004722887E-01 -5.3513537878862714E+00
 -4.9819133376939917E-01 -4.7293523004722887E-01  5.3513537878862714E+00
  4.6961454521677508E-03  5.0808511370534521E+00  1.8149823189756169E+00
 -4.6961454521677508E-03 -5.0808511370534521E+00 -1.8149823189756169E+00
 -5.0073916643810612E-01  4.7208828402053687E-01 -5.3512478359197342E+00
  5.0073916643810612E-01 -4.7208828402053687E-01  5.3512478359197342E+00
 -4.9949168149487715E+00 -1.0066346259293908E+00  1.7792619581539122E+00
  4.9949168149487715E+00  1.0066346259293908E+00 -1.7792619581539122E+00
  4.9963144378653723E+00  1.5336539456050304E+00  1.3471131841536275E+00
 -4.9963144378653723E+00 -1.5336539456050304E+00 -1.3471131841536275E+00
  4.4942368011242912E+00 -2.0095949917309723E+00  2.2184071989703122E+00
 -4.4942368011242912E+00  2.0095949917309723E+00 -2.2184071989703122E+00
 -4.9932633284943009E+00  1.0211157183537367E+00  1.7913453317053762E+00
  4.9932633284943009E+00 -1.0211157183537367E+00 -1.7913453317053762E+00
 -2.9949720557189221E+00  5.3308493885478836E-01  4.4652734120298696E+00
  2.9949720557189221E+00 -5.3308493885478836E-01 -4.4652734120298696E+00
  4.9931396219120527E+00 -2.0206467950632594E+00  4.3358033789008688E-01
 -4.9931396219120527E+00  2.0206467950632594E+00 -4.3358033789008688E-01
 -4.4961377007432564E+00 -2.0172175059712001E+00  2.2193607666691504E+00
  4.4961377007432564E+00  2.0172175059712001E+00 -2.2193607666691504E+00
 -2.9986109455261096E+00 -5.3816661501494034E-01 -4.4646377002306448E+00
  2.9986109455261096E+00  5.3816661501494034E-01  4.4646377002306448E+00
 -1.9954875765688014E+00  1.0437382900386705E+00  4.9143817747254372E+00
  1.9954875765688014E+00 -1.0437382900386705E+00 -4.9143817747254372E+00
  4.9960416735807520E+00  1.0295851786206567E+00  1.7902858120400005E+00
 -4.9960416735807520E+00 -1.0295851786206567E+00 -1.7902858120400005E+00
  3.4934784056398169E+00 -2.0477365858809713E+00 -3.5820019756282582E+00
 -3.4934784056398169E+00  2.0477365858809713E+00  3.5820019756282582E+00
  3.9931096141926923E+00 -3.5394376802158884E+00  8.7081723096726538E-01
 -3.9931096141926923E+00  3.5394376802158884E+00 -8.7081723096726538E-01
  4.9736459054216370E-01 -5.4093994209433494E-01 -5.3573954746620034E+00
 -4.9736459054216370E-01  5.4093994209433494E-01  5.3573954746620034E+00
 -2.0002344242612198E+00 -1.0471260741454385E+00 -4.9139579668592868E+00
  2.0002344242612198E+00  1.0471260741454385E+00  4.9139579668592868E+00
  4.9928584072540581E+00 -2.0263844332360761E+00 -4.5880660465839129E-01
 -4.9928584072540581E+00  2.0263844332360761E+00  4.5880660465839129E-01
  5.0156590966534165E-01  5.4178688812102693E-01  5.3572895226954662E+00
 -5.0156590966534165E-01 -5.4178688812102693E-01 -5.3572895226954662E+00
  4.9961653801630002E+00  2.0291162553301789E+00 -4.3463985755546275E-01
 -4.9961653801630002E+00 -2.0291162553301789E+00  4.3463985755546275E-01
 -9.9436651171096002E-01  4.5788042431287943E+00  2.7044543701027668E+00
  9.9436651171096002E-01 -4.5788042431287943E+00 -2.7044543701027668E+00
 -3.4966954734600115E+00  9.8509148927046752E-01 -4.0093287228095376E+00
  3.4966954734600115E+00 -9.8509148927046752E-01  4.0093287228095376E+00
  3.4958180279925255E+00  9.9102011145731150E-01 -4.0100703865753013E+00
 -3.4958180279925255E+00 -9.9102011145731150E-01  4.0100703865753013E+00
 -3.4990350958127201E+00 -2.0536652080678155E+00 -3.5812603118624953E+00
  3.4990350958127201E+00  2.0536652080678155E+00  3.5812603118624953E+00
  1.0034944887040504E+00  4.5804981351821779E+00  2.7042424661696915E+00
 -1.0034944887040504E+00 -4.5804981351821779E+00 -2.7042424661696915E+00
  4.9964465948209948E+00  2.0348538935029956E+00  4.5774708499301542E-01
 -4.9964465948209948E+00 -2.0348538935029956E+00 -4.5774708499301542E-01
  4.9530618284745009E-01 -3.5739590012598015E+00 -4.0369401211664826E+00
 -4.9530618284745009E-01  3.5739590012598015E+00  4.0369401211664826E+00
 -3.9983343874673500E+00 -3.5462132484294244E+00  8.7166484669956612E-01
  3.9983343874673500E+00  3.5462132484294244E+00 -8.7166484669956612E-01
  5.0362431736005520E-01  3.5748059472864933E+00  4.0368341691999454E+00
 -5.0362431736005520E-01 -3.5748059472864933E+00 -4.0368341691999454E+00
 -3.4932309924753220E+00  4.0467987393000167E+00 -8.6784936356266806E-01
  3.4932309924753220E+00 -4.0467987393000167E+00  8.6784936356266806E-01
 -4.9476910465158491E-01  5.0804276640401058E+00  1.8150352949588857E+00
  4.9476910465158491E-01 -5.0804276640401058E+00 -1.8150352949588857E+00
 -9.9730236487315960E-01  3.5218967846911071E+00 -3.9944893857865518E+00
  9.9730236487315960E-01 -3.5218967846911071E+00  3.9944893857865518E+00
  3.9944987867359183E+00 -2.5140872317286918E+00  2.6616328028399536E+00
 -3.9944987867359183E+00  2.5140872317286918E+00 -2.6616328028399536E+00
  5.0416139555592043E-01  5.0812746100667985E+00  1.8149293429923481E+00
 -5.0416139555592043E-01 -5.0812746100667985E+00 -1.8149293429923481E+00
 -4.4928307278343151E+00  2.0382831825950549E+00  2.2435275137720789E+00
  4.4928307278343151E+00 -2.0382831825950549E+00 -2.2435275137720789E+00
 -1.0005586355418510E+00 -3.5235906767444907E+00  3.9947012897196270E+00
  1.0005586355418510E+00  3.5235906767444907E+00 -3.9947012897196270E+00
 -3.9925471848767020E+00  3.5509129565615218E+00  9.1395665412969096E-01
  3.9925471848767020E+00 -3.5509129565615218E+00 -9.1395665412969096E-01
  2.9938725482070665E+00 -2.0510288779807260E+00 -4.0281424709192288E+00
 -2.9938725482070665E+00  2.0510288779807260E+00  4.0281424709192288E+00
  4.4927070212520670E+00 -3.0378142593045774E+00 -1.8601844176615544E-02
 -4.4927070212520670E+00  3.0378142593045774E+00  1.8601844176615544E-02
  3.9969452149241240E+00  2.5208627999422277E+00 -2.6624804185722546E+00
 -3.9969452149241240E+00 -2.5208627999422277E+00  2.6624804185722546E+00
  3.4992825089772150E+00  4.0527273614868600E+00 -8.6859102732843119E-01
 -3.4992825089772150E+00 -4.0527273614868600E+00  8.6859102732843119E-01
 -9.9573033313406079E-01  2.0584604082069267E+00  4.9203175095346312E+00
  9.9573033313406079E-01 -2.0584604082069267E+00 -4.9203175095346312E+00
  4.4975437740332325E+00  2.0459056968352827E+00  2.2425739460732408E+00
 -4.4975437740332325E+00 -2.0459056968352827E+00 -2.2425739460732408E+00
  2.9997104530379652E+00  2.0561105541408775E+00  4.0275067591200040E+00
 -2.9997104530379652E+00 -2.0561105541408775E+00 -4.0275067591200040E+00
  1.0021306672809498E+00  2.0601543002603102E+00  4.9201056056015569E+00
 -1.0021306672809498E+00 -2.0601543002603102E+00 -4.9201056056015569E+00
  3.4941645415380544E+00 -1.0367302328258161E+00 -4.0221537601267654E+00
 -3.4941645415380544E+00  1.0367302328258161E+00  4.0221537601267654E+00
  3.9988968167833403E+00  3.5576885247750578E+00  9.1310903839739022E-01
 -3.9988968167833403E+00 -3.5576885247750578E+00 -9.1310903839739022E-01
  3.4983489599144826E+00  1.0426588550126599E+00  4.0214120963610016E+00
 -3.4983489599144826E+00 -1.0426588550126599E+00 -4.0214120963610016E+00
  3.8863029716824245E-03  3.0703137072887738E+00  4.4800597730695868E+00
 -3.8863029716824245E-03 -3.0703137072887738E+00 -4.4800597730695868E+00
  4.4976674806154806E+00  3.0454367735448051E+00  1.7648276477777235E-02
 -4.4976674806154806E+00 -3.0454367735448051E+00 -1.7648276477777235E-02
 -1.9948436925374389E+00  4.5464002871516120E+00 -2.2035678619473256E+00
  1.9948436925374389E+00 -4.5464002871516120E+00  2.2035678619473256E+00
  3.4926685631593313E+00 -4.0582740156456500E+00 -9.1692452153428827E-01
 -3.4926685631593313E+00  4.0582740156456500E+00  9.1692452153428827E-01
 -1.4946838561620734E+00  5.0594989844085561E+00 -1.3082130519942501E+00
  1.4946838561620734E+00 -5.0594989844085561E+00  1.3082130519942501E+00
  4.4318315409226892E-03  4.0784512412575209E+00  3.5937145172968412E+00
 -4.4318315409226892E-03 -4.0784512412575209E+00 -3.5937145172968412E+00
 -2.4948629215838070E+00  4.0361704089810759E+00 -2.6527292006261622E+00
  2.4948629215838070E+00 -4.0361704089810759E+00  2.6527292006261622E+00
 -3.4940661860759326E+00  3.5312546959700097E+00 -2.2094506207732514E+00
  3.4940661860759326E+00 -3.5312546959700097E+00  2.2094506207732514E+00
  2.0008783082925823E+00  4.5497880712583791E+00 -2.2039916698134761E+00
 -2.0008783082925823E+00 -4.5497880712583791E+00  2.2039916698134761E+00
  8.6054472073575459E-04 -9.7944934310466469E-01  5.3482799685151372E+00
 -8.6054472073575459E-04  9.7944934310466469E-01 -5.3482799685151372E+00
  4.4947907800669062E+00 -1.4997885865737823E+00  2.6676215136324171E+00
 -4.4947907800669062E+00  1.4997885865737823E+00 -2.6676215136324171E+00
 -4.4928476285810648E+00  3.0349454402181690E+00 -4.2759162709762355E-01
  4.4928476285810648E+00 -3.0349454402181690E+00  4.2759162709762355E-01
  1.5021076444604424E+00  5.0620398224886323E+00 -1.3085309078938629E+00
 -1.5021076444604424E+00 -5.0620398224886323E+00  1.3085309078938629E+00
  4.4955837218006414E+00  1.5074111008140101E+00 -2.6685750813312552E+00
 -4.4955837218006414E+00 -1.5074111008140101E+00  2.6685750813312552E+00
 -3.4998449382932058E+00 -4.0642026378324934E+00 -9.1618285776852515E-01
  3.4998449382932058E+00  4.0642026378324934E+00  9.1618285776852515E-01
  2.4997895794537195E+00  4.0404051391145357E+00 -2.6532589604588499E+00
 -2.4997895794537195E+00 -4.0404051391145357E+00  2.6532589604588499E+00
  1.9938425404877056E+00 -3.5698197631333550E+00 -3.5909055778420504E+00
 -1.9938425404877056E+00  3.5698197631333550E+00  3.5909055778420504E+00
 -3.4984473153766045E+00 -3.5371833181568539E+00  2.2101922845390143E+00
  3.4984473153766045E+00  3.5371833181568539E+00 -2.2101922845390143E+00
  3.9960201162347664E+00 -9.8753683534352976E-01  3.5630822755520302E+00
 -3.9960201162347664E+00  9.8753683534352976E-01 -3.5630822755520302E+00
 -9.9535921338731836E-01  5.0570536383354936E+00 -1.7544594992517581E+00
  9.9535921338731836E-01 -5.0570536383354936E+00  1.7544594992517581E+00
  4.4925664139230701E+00 -3.0406830783909857E+00 -4.6479531545085462E-01
 -4.4925664139230701E+00  3.0406830783909857E+00  4.6479531545085462E-01
 -1.9941153047723257E+00  3.0657509961489815E+00  4.0340782057284237E+00
  1.9941153047723257E+00 -3.0657509961489815E+00 -4.0340782057284237E+00
 -3.9954238854252759E+00 -9.9431240355706574E-01  3.5639298912843311E+00
  3.9954238854252759E+00  9.9431240355706574E-01 -3.5639298912843311E+00
  3.9950527656785333E+00 -2.0042808265715015E+00  3.1108471175020589E+00
 -3.9950527656785333E+00  2.0042808265715015E+00 -3.1108471175020589E+00
 -1.9937272842788332E+00  5.0676819686544352E+00  3.0420337811735827E-02
  1.9937272842788332E+00 -5.0676819686544352E+00 -3.0420337811735827E-02
 -9.9724321225953405E-01  3.3578883010207040E-02  5.3544276072574064E+00
  9.9724321225953405E-01 -3.3578883010207040E-02 -5.3544276072574064E+00
  2.0018794603423156E+00  3.5732075472401230E+00  3.5904817699759000E+00
 -2.0018794603423156E+00 -3.5732075472401230E+00 -3.5904817699759000E+00
  4.4975268732864828E+00  3.0425679544583968E+00 -4.2854519479646180E-01
 -4.4975268732864828E+00 -3.0425679544583968E+00  4.2854519479646180E-01
  1.0006177881554765E+00  3.5272775063591021E-02  5.3542157033243321E+00
 -1.0006177881554765E+00 -3.5272775063591021E-02 -5.3542157033243321E+00
 -4.4936828221816754E+00  2.5194013968881626E+00 -1.7691928843082070E+00
  4.4936828221816754E+00 -2.5194013968881626E+00  1.7691928843082070E+00
 -1.0025017870276922E+00 -5.0587475303888771E+00  1.7546714031848334E+00
  1.0025017870276922E+00  5.0587475303888771E+00 -1.7546714031848334E+00
 -3.9928114987879471E+00  2.5485130607655910E+00  2.6926888524509152E+00
  3.9928114987879471E+00 -2.5485130607655910E+00 -2.6926888524509152E+00
  2.0016066960576953E+00  3.0691387802557495E+00  4.0336543978622732E+00
 -2.0016066960576953E+00 -3.0691387802557495E+00 -4.0336543978622732E+00
 -3.9963912359815090E+00 -2.0110563947850375E+00  3.1116947332343599E+00
  3.9963912359815090E+00  2.0110563947850375E+00 -3.1116947332343599E+00
  2.0019947165511880E+00  5.0710697527612023E+00  2.9996529945585469E-02
 -2.0019947165511880E+00 -5.0710697527612023E+00 -2.9996529945585469E-02
  4.4978080879444775E+00  3.0483055926312135E+00  4.6384174775201636E-01
 -4.4978080879444775E+00 -3.0483055926312135E+00 -4.6384174775201636E-01
  4.4966916796858722E+00  2.5270239111283903E+00 -1.7701464520070451E+00
 -4.4966916796858722E+00 -2.5270239111283903E+00  1.7701464520070451E+00
 -4.9557894713207024E-01  3.0698902342754280E+00  4.4801127490528554E+00
  4.9557894713207024E-01 -3.0698902342754280E+00 -4.4801127490528554E+00
  2.9930711560999561E+00 -4.5598974365569607E+00 -2.7505446390407352E-02
 -2.9930711560999561E+00  4.5598974365569607E+00  2.7505446390407352E-02
  5.0335155307543511E-01  3.0707371803021197E+00  4.4800067970863182E+00
 -5.0335155307543511E-01 -3.0707371803021197E+00 -4.4800067970863182E+00
 -4.4931034921189346E+00  1.5342144156106812E+00  2.6867001416584517E+00
  4.4931034921189346E+00 -1.5342144156106812E+00 -2.6867001416584517E+00
  3.9986325028720953E+00  2.5552886289791270E+00  2.6918412367186142E+00
 -3.9986325028720953E+00 -2.5552886289791270E+00 -2.6918412367186142E+00
  4.9932802292410505E+00 -2.0177779759768510E+00  8.7977380916432590E-01
 -4.9932802292410505E+00  2.0177779759768510E+00 -8.7977380916432590E-01
  4.9503341856282995E-01 -4.0780277682441746E+00 -3.5937674932801098E+00
 -4.9503341856282995E-01  4.0780277682441746E+00  3.5937674932801098E+00
  1.9938678916078307E+00 -5.0648131495680273E+00  4.1577313346250327E-01
 -1.9938678916078307E+00  5.0648131495680273E+00 -4.1577313346250327E-01
 -2.9973708306852562E+00  9.8264614319740529E-01 -4.4555751700670463E+00
  2.9973708306852562E+00 -9.8264614319740529E-01  4.4555751700670463E+00
 -5.0389708164467528E-01 -4.0788747142708672E+00 -3.5936615413135726E+00
  5.0389708164467528E-01  4.0788747142708672E+00  3.5936615413135726E+00
  3.9937703989708049E+00 -1.0334379407260619E+00 -3.5760132648357952E+00
 -3.9937703989708049E+00  1.0334379407260619E+00  3.5760132648357952E+00
  2.9962121705597755E+00  9.8772781935755727E-01 -4.4562108818662711E+00
 -2.9962121705597755E+00 -9.8772781935755727E-01  4.4562108818662711E+00
  5.0032579482448836E-01 -9.7902587009131870E-01  5.3482269925318686E+00
 -5.0032579482448836E-01  9.7902587009131870E-01 -5.3482269925318686E+00
 -4.9860470538301688E-01 -9.7987281611801069E-01  5.3483329444984058E+00
  4.9860470538301688E-01  9.7987281611801069E-01 -5.3483329444984058E+00
  9.9785634381577493E-01 -3.0120903795339169E+00  4.4437037004486575E+00
 -9.9785634381577493E-01  3.0120903795339169E+00 -4.4437037004486575E+00
  4.4972710097486130E+00  1.5418369298509089E+00  2.6857465739596136E+00
 -4.4972710097486130E+00 -1.5418369298509089E+00 -2.6857465739596136E+00
  9.9674838593054427E-01 -4.0317031898482973E+00  3.5452750711244465E+00
 -9.9674838593054427E-01  4.0317031898482973E+00 -3.5452750711244465E+00
  1.0000046565992358E+00  3.0137842715873004E+00 -4.4439156043817318E+00
 -1.0000046565992358E+00 -3.0137842715873004E+00  4.4439156043817318E+00
  2.5140311752066915E-03  1.0483010011784628E+00  5.3603633420666013E+00
 -2.5140311752066915E-03 -1.0483010011784628E+00 -5.3603633420666013E+00
  1.0011126144844664E+00  4.0333970819016809E+00 -3.5454869750575218E+00
 -1.0011126144844664E+00 -4.0333970819016809E+00  3.5454869750575218E+00
 -4.9960247728340024E+00 -2.0262474362437706E+00  8.8083332882970189E-01
  4.9960247728340024E+00  2.0262474362437706E+00 -8.8083332882970189E-01
  3.0005118451450756E+00  4.5649791127171131E+00  2.6869734591181815E-02
 -3.0005118451450756E+00 -4.5649791127171131E+00 -2.6869734591181815E-02
  3.9976736026892374E+00  1.0402135089395979E+00  3.5751656491034942E+00
 -3.9976736026892374E+00 -1.0402135089395979E+00 -3.5751656491034942E+00
  1.9955382788090519E+00 -4.0337250629080135E+00  3.0989756478836696E+00
 -1.9955382788090519E+00  4.0337250629080135E+00 -3.0989756478836696E+00
  9.9765658387315181E-01  4.7335870306057487E-01 -5.3514067638695400E+00
 -9.9765658387315181E-01 -4.7335870306057487E-01  5.3514067638695400E+00
  1.0002044165418589E+00 -4.7166481100719088E-01  5.3511948599364656E+00
 -1.0002044165418589E+00  4.7166481100719088E-01 -5.3511948599364656E+00
  4.9927177999250603E+00 -2.0292532523224844E+00 -9.0500007593263043E-01
 -4.9927177999250603E+00  2.0292532523224844E+00  9.0500007593263043E-01
 -2.0018541092221902E+00 -5.0682009336747944E+00  4.1619694132865365E-01
  2.0018541092221902E+00  5.0682009336747944E+00 -4.1619694132865365E-01
 -1.4938402121880878E+00  5.0767118989270053E+00  1.3689477756511843E+00
  1.4938402121880878E+00 -5.0767118989270053E+00 -1.3689477756511843E+00
 -4.4925579635496948E+00  2.5423519495794284E+00  1.8003548858857057E+00
  4.4925579635496948E+00 -2.5423519495794284E+00 -1.8003548858857057E+00
  2.9932117634289539E+00 -4.5570286174705528E+00  4.1868802488383172E-01
 -2.9932117634289539E+00  4.5570286174705528E+00 -4.1868802488383172E-01
  2.0001837220209691E+00  4.0371128470147806E+00 -3.0993994557498201E+00
 -2.0001837220209691E+00 -4.0371128470147806E+00  3.0993994557498201E+00
 -1.4955190497626840E+00  4.5439549410785496E+00 -2.6498143092048339E+00
  1.4955190497626840E+00 -4.5439549410785496E+00  2.6498143092048339E+00
 -1.9935866769498356E+00  5.0705507877408431E+00  4.7661380908597489E-01
  1.9935866769498356E+00 -5.0705507877408431E+00 -4.7661380908597489E-01
  4.9939494643925384E+00 -1.0109365298581308E-02 -2.2314971162038835E+00
 -4.9939494643925384E+00  1.0109365298581308E-02  2.2314971162038835E+00
  4.9953555376825145E+00  1.8578825565501215E-02  2.2304375965385073E+00
 -4.9953555376825145E+00 -1.8578825565501215E-02 -2.2304375965385073E+00
  1.5029512884344280E+00  5.0792527370070815E+00  1.3686299197515714E+00
 -1.5029512884344280E+00 -5.0792527370070815E+00 -1.3686299197515714E+00
  4.9965872021499926E+00  2.0377227125894040E+00  9.0394055626725445E-01
 -4.9965872021499926E+00 -2.0377227125894040E+00 -9.0394055626725445E-01
 -3.4926601127859564E+00  3.5599428868340923E+00  2.2524840919691393E+00
  3.4926601127859564E+00 -3.5599428868340923E+00 -2.2524840919691393E+00
  1.5012724508598319E+00  4.5464957791586258E+00 -2.6501321651044463E+00
 -1.5012724508598319E+00 -4.5464957791586258E+00  2.6501321651044463E+00
  4.4942029996307902E+00 -1.6270476484743807E-02 -3.1238310827690925E+00
 -4.4942029996307902E+00  1.6270476484743807E-02  3.1238310827690925E+00
 -3.9930842630725669E+00  2.0444442937812175E+00  3.1358614803372884E+00
  3.9930842630725669E+00 -2.0444442937812175E+00 -3.1358614803372884E+00
  4.4961715022367574E+00  2.3892990724971724E-02  3.1228775150702544E+00
 -4.4961715022367574E+00 -2.3892990724971724E-02 -3.1228775150702544E+00
  4.4978165383178528E+00  2.5499744638196562E+00  1.7994013181868675E+00
 -4.4978165383178528E+00 -2.5499744638196562E+00 -1.7994013181868675E+00
  2.0021353238801853E+00  5.0739385718476102E+00  4.7619000121982452E-01
 -2.0021353238801853E+00 -5.0739385718476102E+00 -4.7619000121982452E-01
 -9.9682984064591629E-01  5.4051646908098894E-01  5.3574484506452720E+00
  9.9682984064591629E-01 -5.4051646908098894E-01 -5.3574484506452720E+00
  3.9939448077933029E+00 -3.0238936368858820E+00  2.2124184881778484E+00
